Site Name,Division,Line Segment,Mile Post,Radio ID #,Version,SMID,SM EMP Address,SiteID,Network ID,Tx Power Offset,SFLen,FFrame,Number of WIUs,DSB,Slot 1,Slot 2,Slot 3,Slot 4,DSB1,DSB2,DSB3,DSB4,DSB5,DSB6,CONNECT,REPEAT,REPEAT DSB 1,REPEAT FTDMA 1,REPEAT DSB 2,REPEAT FTDMA 2,REPEAT DSB 3,REPEAT FTDMA 3,HOLDOFF,SBM MOD,Lat DD:MM.MMMN,Long DD:MM.MMMW,Height (m)
Sig 624.1,Lake,N,624,3942087,MTA38-2017-002,w63100601r,ns.w.631006:01.r.sma,631006,0,0,4000,0,2,ON,,,,,"631006,1","631006,2","631006,3","631006,4","631006,5","631006,6",2622001,OFF,,,,,,,5,,38:58.0966N, 83:01.3162W,172
Sig 626.9,Lake,N,626.7,3942088,MTA38-2019-003,w63100701r,ns.w.631007:01.r.sma,631007,0,0,4000,0,2,ON,,,,,"631007,1","631007,2","631007,3","631007,4","631007,5","631007,6",2622000,OFF,,,,,,,5,,39:00.3943N, 83:01.3973W,180
Sig 629.3,Lake,N,629.3,3942089,MTA38-2019-003,w63100801r,ns.w.631008:01.r.sma,631008,0,0,4000,0,2,ON,,,,,"631008,1","631008,2","631008,3","631008,4","631008,5","631008,6",2622000,OFF,,,,,,,5,,39:02.4979N, 83:01.6148W,183
Sig 631.9,Lake,N,631.9,3942090,MTA38-2017-002,w63100901r,ns.w.631009:01.r.sma,631009,0,0,4000,0,2,ON,,,,,"631009,1","631009,2","631009,3","631009,4","631009,5","631009,6",2622000,OFF,,,,,,,5,,39:04.3661N, 83:00.0601W,174
Glen Jean,Lake,N,634.6,3942091,MTA38-2019-003,w63101001r,ns.w.631010:01.r.sma,631010,0,0,4000,0,1,ON,,,,,"631010,1","631010,2","631010,3","631010,4","631010,5","631010,6",2622000,OFF,,,,,,,5,,39:06.2679N, 82:58.4488W,174
DT&I,Lake,N,635.1,3942092,MTA38-2019-003,w63102101r,ns.w.631021:01.r.sma,631021,0,0,4000,0,1,ON,,,,,"631021,1","631021,2","631021,3","631021,4","631021,5","631021,6",2622000,OFF,,,,,,,5,,39:06.7991N, 82:58.6687W,178
Sigs 637.4/.5,Lake,N,637.2,3942093,MTA38-2019-003,w63102201r,ns.w.631022:01.r.sma,631022,0,0,4000,0,2,ON,,,,,"631022,1","631022,2","631022,3","631022,4","631022,5","631022,6",2621999,OFF,,,,,,,5,,39:07.9843N, 82:57.2667W,171
Sigs 640.4/.5,Lake,N,640.2,3942094,MTA38-2019-003,w63102301r,ns.w.631023:01.r.sma,631023,0,0,4000,0,2,ON,,,,,"631023,1","631023,2","631023,3","631023,4","631023,5","631023,6",2621999,OFF,,,,,,,5,,39:09.2451N, 82:54.7328W,189
Omega,Lake,N,642,3942095,MTA38-2019-003,w63102401r,ns.w.631024:01.r.sma,631024,0,0,4000,0,1,ON,,,,,"631024,1","631024,2","631024,3","631024,4","631024,5","631024,6",2621999,OFF,,,,,,,5,,39:10.0655N, 82:52.9750W,183
Sig 645.1/.2,Lake,N,645,3942096,MTA38-2019-003,w63102501r,ns.w.631025:01.r.sma,631025,0,0,4000,60,1,OFF,"30,30,167,631025,1",,,,,,,,,,2621998,OFF,,,,,,,5,,39:12.2894N, 82:51.7212W,184
Sig 647.1/.2,Lake,N,647.2,3942097,MTA38-2019-003,w63102601r,ns.w.631026:01.r.sma,631026,0,0,4000,60,1,OFF,"0,30,167,631026,1",,,,,,,,,,2621998,OFF,,,,,,,5,,39:13.8349N, 82:53.1995W,193
Sig 649.6/.7,Lake,N,649.7,3942098,MTA38-2019-003,w63102701r,ns.w.631027:01.r.sma,631027,0,0,4000,0,1,ON,,,,,"631027,1","631027,2","631027,3","631027,4","631027,5","631027,6",2621997,OFF,,,,,,,5,,39:15.4224N, 82:54.8036W,194
Lunbeck,Lake,N,652.1,3942099,MTA38-2019-003,w63102801r,ns.w.631028:01.r.sma,631028,0,0,4000,0,1,ON,,,,,"631028,1","631028,2","631028,3","631028,4","631028,5","631028,6",2621997,OFF,,,,,,,5,,39:17.1527N, 82:56.3509W,188
Sig 653.7 / Sig 653.8,Lake,N,653.7,3942100,MTA38-2019-003,w63103001r,ns.w.631030:01.r.sma,631030,0,0,4000,0,2,ON,,,,,"631030,1","631030,2","631030,3","631030,4","631030,5","631030,6",2621997,OFF,,,,,,,5,,39:18.2812N, 82:57.4765W,190
Renick,Lake,N,655.1,3942101,MTA38-2019-003,w63104101r,ns.w.631041:01.r.sma,631041,0,0,4000,0,1,ON,,,,,"631041,1","631041,2","631041,3","631041,4","631041,5","631041,6",2621997,OFF,,,,,,,5,,39:19.4337N, 82:57.9903W,188
Chillicothe,Lake,N,655.9,3942102,MTA38-2019-003,w63104301r,ns.w.631043:01.r.sma,631043,0,0,4000,0,1,ON,,,,,"631043,1","631043,2","631043,3","631043,4","631043,5","631043,6",2621997,OFF,,,,,,,5,,39:19.8830N, 82:58.1514W,195
Scioto,Lake,N,657,3942103,MTA38-2019-003,w63104401r,ns.w.631044:01.r.sma,631044,0,0,4000,0,1,ON,,,,,"631044,1","631044,2","631044,3","631044,4","631044,5","631044,6",2621996,OFF,,,,,,,5,,39:20.9235N, 82:58.1348W,195
